variant,skill,lambda,seed,team_acc,overreliance,calib_error,harmful_flip,beneficial_flip,final_trust,skill_name
binary,0.85,0.0,14,0.9517543859649122,0.039473684210526314,0.051437550686336375,0.0,0.0,0.9988059717389679,high
binary,0.85,0.0,15,0.9254385964912281,0.03508771929824561,0.051437550493193096,0.0,0.0,0.9988059715458246,high
binary,0.85,0.0,16,0.9429824561403509,0.02631578947368421,0.051437306093819135,0.0,0.0,0.9988057271464507,high
binary,0.85,0.0,17,0.956140350877193,0.03070175438596491,0.0514375506863427,0.0,0.0,0.9988059717389742,high
binary,0.85,0.0,18,0.9298245614035088,0.043859649122807015,0.05143750253232893,0.0,0.0,0.9988059235849605,high
binary,0.85,0.0,19,0.956140350877193,0.021929824561403508,0.05143755068633671,0.0,0.0,0.9988059717389682,high
binary,0.85,0.0,20,0.9473684210526315,0.04824561403508772,0.051437550686336375,0.0,0.0,0.9988059717389679,high
binary,0.85,0.0,21,0.9517543859649122,0.021929824561403508,0.051437550686338485,0.0,0.0,0.99880597173897,high
binary,0.85,0.0,22,0.9429824561403509,0.039473684210526314,0.051431240173516635,0.0,0.0,0.9987996612261482,high
binary,0.85,0.0,23,0.9429824561403509,0.03508771929824561,0.05143755068631506,0.0,0.0,0.9988059717389466,high
binary,0.85,0.0,24,0.9517543859649122,0.039473684210526314,0.05143755068634315,0.0,0.0,0.9988059717389747,high
binary,0.85,0.0,25,0.9473684210526315,0.02631578947368421,0.04029997999557944,0.0,0.0,0.987668401048211,high
binary,0.85,0.0,26,0.956140350877193,0.03070175438596491,0.05143755068635569,0.0,0.0,0.9988059717389872,high
binary,0.85,0.0,27,0.9429824561403509,0.039473684210526314,0.051437550686336264,0.0,0.0,0.9988059717389678,high
binary,0.85,0.0,28,0.9298245614035088,0.02631578947368421,0.05143755068628619,0.0,0.0,0.9988059717389177,high
binary,0.85,0.0,29,0.9473684210526315,0.03508771929824561,0.05143755068633671,0.0,0.0,0.9988059717389682,high
binary,0.85,0.1,0,0.9429824561403509,0.02631578947368421,0.052264534251054595,0.0043859649122807015,0.0043859649122807015,0.9996329553036861,high
binary,0.85,0.1,1,0.956140350877193,0.02631578947368421,0.05226453425205613,0.0043859649122807015,0.008771929824561403,0.9996329553046877,high
binary,0.85,0.1,2,0.9473684210526315,0.03070175438596491,0.015118246188657647,0.0,0.0043859649122807015,0.9322501748639739,high
binary,0.85,0.1,3,0.9473684210526315,0.02631578947368421,0.05226453425206845,0.0043859649122807015,0.0043859649122807015,0.9996329553047,high
binary,0.85,0.1,4,0.9429824561403509,0.02631578947368421,0.052264534252055905,0.0043859649122807015,0.008771929824561403,0.9996329553046874,high
binary,0.85,0.1,5,0.9517543859649122,0.03070175438596491,0.05226438404704792,0.0,0.008771929824561403,0.9996328050996794,high
binary,0.85,0.1,6,0.9517543859649122,0.03508771929824561,0.05226453425205546,0.0043859649122807015,0.008771929824561403,0.999632955304687,high
binary,0.85,0.1,7,0.9385964912280702,0.03070175438596491,0.05226364113557136,0.0043859649122807015,0.008771929824561403,0.9996320621882029,high
binary,0.85,0.1,8,0.956140350877193,0.017543859649122806,0.05226453425205191,0.0043859649122807015,0.0043859649122807015,0.9996329553046834,high
binary,0.85,0.1,9,0.9254385964912281,0.03070175438596491,0.05143755068303635,0.0043859649122807015,0.0,0.9988059717356679,high
binary,0.85,0.1,10,0.956140350877193,0.021929824561403508,0.05226453425742783,0.0043859649122807015,0.008771929824561403,0.9996329553100594,high
binary,0.85,0.1,11,0.9517543859649122,0.02631578947368421,0.051437550686301625,0.0,0.0043859649122807015,0.9988059717389332,high
binary,0.85,0.1,12,0.9385964912280702,0.021929824561403508,0.0514375506862379,0.0,0.0,0.9988059717388694,high
binary,0.85,0.1,13,0.9429824561403509,0.02631578947368421,0.052264534257088546,0.0,0.008771929824561403,0.9996329553097201,high
binary,0.85,0.1,14,0.956140350877193,0.03070175438596491,0.05226453425742761,0.0043859649122807015,0.008771929824561403,0.9996329553100591,high
binary,0.85,0.1,15,0.9342105263157895,0.02631578947368421,0.05226453406428433,0.0,0.008771929824561403,0.9996329551169159,high
binary,0.85,0.1,16,0.9473684210526315,0.021929824561403508,0.052264289664904484,0.0043859649122807015,0.0043859649122807015,0.999632710717536,high
binary,0.85,0.1,17,0.9605263157894737,0.02631578947368421,0.05226453425742794,0.0,0.008771929824561403,0.9996329553100595,high
binary,0.85,0.1,18,0.9385964912280702,0.03508771929824561,0.05226448610342016,0.0,0.008771929824561403,0.9996329071560517,high
binary,0.85,0.1,19,0.9605263157894737,0.017543859649122806,0.05226453425742206,0.0,0.0043859649122807015,0.9996329553100536,high
binary,0.85,0.1,20,0.9517543859649122,0.039473684210526314,0.0522645342574275,0.0043859649122807015,0.008771929824561403,0.999632955310059,high
binary,0.85,0.1,21,0.9605263157894737,0.013157894736842105,0.05226453425742961,0.0,0.008771929824561403,0.9996329553100611,high
binary,0.85,0.1,22,0.9473684210526315,0.03070175438596491,0.052258223744607646,0.0043859649122807015,0.008771929824561403,0.9996266447972392,high
binary,0.85,0.1,23,0.9517543859649122,0.02631578947368421,0.05226453425740618,0.0,0.008771929824561403,0.9996329553100377,high
binary,0.85,0.1,24,0.9517543859649122,0.03508771929824561,0.05226453425205713,0.0043859649122807015,0.008771929824561403,0.9996329553046887,high
binary,0.85,0.1,25,0.9429824561403509,0.021929824561403508,0.04029997999021384,0.008771929824561403,0.0043859649122807015,0.9876684010428454,high
binary,0.85,0.1,26,0.9605263157894737,0.021929824561403508,0.052264534252075334,0.0043859649122807015,0.008771929824561403,0.9996329553047069,high
binary,0.85,0.1,27,0.9517543859649122,0.03070175438596491,0.0522645342574275,0.0,0.008771929824561403,0.999632955310059,high
binary,0.85,0.1,28,0.9298245614035088,0.021929824561403508,0.051437550680920485,0.008771929824561403,0.0043859649122807015,0.998805971733552,high
binary,0.85,0.1,29,0.956140350877193,0.02631578947368421,0.05226453425742794,0.0,0.008771929824561403,0.9996329553100595,high
binary,0.85,0.2,0,0.9429824561403509,0.02631578947368421,0.052264534251054595,0.0043859649122807015,0.0043859649122807015,0.9996329553036861,high
binary,0.85,0.2,1,0.956140350877193,0.02631578947368421,0.05226453425205613,0.0043859649122807015,0.008771929824561403,0.9996329553046877,high
binary,0.85,0.2,2,0.9473684210526315,0.03070175438596491,0.015118246188657647,0.0,0.0043859649122807015,0.9322501748639739,high
binary,0.85,0.2,3,0.9473684210526315,0.02631578947368421,0.05226453425206845,0.0043859649122807015,0.0043859649122807015,0.9996329553047,high
binary,0.85,0.2,4,0.9429824561403509,0.02631578947368421,0.052264534252055905,0.0043859649122807015,0.008771929824561403,0.9996329553046874,high
binary,0.85,0.2,5,0.9517543859649122,0.03070175438596491,0.05226438404704792,0.0,0.008771929824561403,0.9996328050996794,high
binary,0.85,0.2,6,0.9517543859649122,0.03508771929824561,0.05226453425205546,0.0043859649122807015,0.008771929824561403,0.999632955304687,high
binary,0.85,0.2,7,0.9385964912280702,0.03070175438596491,0.05226364113557136,0.0043859649122807015,0.008771929824561403,0.9996320621882029,high
binary,0.85,0.2,8,0.956140350877193,0.017543859649122806,0.05226453425205191,0.0043859649122807015,0.0043859649122807015,0.9996329553046834,high
binary,0.85,0.2,9,0.9254385964912281,0.03070175438596491,0.05143755068303635,0.0043859649122807015,0.0,0.9988059717356679,high
binary,0.85,0.2,10,0.956140350877193,0.021929824561403508,0.05226453425742783,0.0043859649122807015,0.008771929824561403,0.9996329553100594,high
binary,0.85,0.2,11,0.9517543859649122,0.02631578947368421,0.051437550686301625,0.0,0.0043859649122807015,0.9988059717389332,high
binary,0.85,0.2,12,0.9385964912280702,0.021929824561403508,0.0514375506862379,0.0,0.0,0.9988059717388694,high
binary,0.85,0.2,13,0.9429824561403509,0.02631578947368421,0.052264534257088546,0.0,0.008771929824561403,0.9996329553097201,high
binary,0.85,0.2,14,0.956140350877193,0.03070175438596491,0.05226453425742761,0.0043859649122807015,0.008771929824561403,0.9996329553100591,high
binary,0.85,0.2,15,0.9342105263157895,0.02631578947368421,0.05226453406428433,0.0,0.008771929824561403,0.9996329551169159,high
binary,0.85,0.2,16,0.9473684210526315,0.021929824561403508,0.052264289664904484,0.0043859649122807015,0.0043859649122807015,0.999632710717536,high
binary,0.85,0.2,17,0.9605263157894737,0.02631578947368421,0.05226453425742794,0.0,0.008771929824561403,0.9996329553100595,high
binary,0.85,0.2,18,0.9385964912280702,0.03508771929824561,0.05226448610342016,0.0,0.008771929824561403,0.9996329071560517,high
binary,0.85,0.2,19,0.9605263157894737,0.017543859649122806,0.05226453425742206,0.0,0.0043859649122807015,0.9996329553100536,high
binary,0.85,0.2,20,0.9517543859649122,0.039473684210526314,0.0522645342574275,0.0043859649122807015,0.008771929824561403,0.999632955310059,high
binary,0.85,0.2,21,0.9605263157894737,0.013157894736842105,0.05226453425742961,0.0,0.008771929824561403,0.9996329553100611,high
binary,0.85,0.2,22,0.9473684210526315,0.03070175438596491,0.052258223744607646,0.0043859649122807015,0.008771929824561403,0.9996266447972392,high
binary,0.85,0.2,23,0.9517543859649122,0.02631578947368421,0.05226453425740618,0.0,0.008771929824561403,0.9996329553100377,high
binary,0.85,0.2,24,0.9517543859649122,0.03508771929824561,0.05226453425205713,0.0043859649122807015,0.008771929824561403,0.9996329553046887,high
binary,0.85,0.2,25,0.9429824561403509,0.021929824561403508,0.04029997999021384,0.008771929824561403,0.0043859649122807015,0.9876684010428454,high
binary,0.85,0.2,26,0.9605263157894737,0.021929824561403508,0.052264534252075334,0.0043859649122807015,0.008771929824561403,0.9996329553047069,high
binary,0.85,0.2,27,0.9517543859649122,0.03070175438596491,0.0522645342574275,0.0,0.008771929824561403,0.999632955310059,high
binary,0.85,0.2,28,0.9298245614035088,0.021929824561403508,0.051437550680920485,0.008771929824561403,0.0043859649122807015,0.998805971733552,high
binary,0.85,0.2,29,0.956140350877193,0.02631578947368421,0.05226453425742794,0.0,0.008771929824561403,0.9996329553100595,high
binary,0.85,0.3,0,0.9473684210526315,0.021929824561403508,0.05226454968812555,0.0043859649122807015,0.008771929824561403,0.9996329707407571,high
binary,0.85,0.3,1,0.9605263157894737,0.021929824561403508,0.052264549689127304,0.0043859649122807015,0.013157894736842105,0.9996329707417588,high
binary,0.85,0.3,2,0.9473684210526315,0.03070175438596491,0.015118246188657647,0.0,0.0043859649122807015,0.9322501748639739,high
binary,0.85,0.3,3,0.9517543859649122,0.021929824561403508,0.05226454968913952,0.0043859649122807015,0.008771929824561403,0.999632970741771,high
binary,0.85,0.3,4,0.9473684210526315,0.021929824561403508,0.05226454968912708,0.0043859649122807015,0.013157894736842105,0.9996329707417586,high
binary,0.85,0.3,5,0.9517543859649122,0.03070175438596491,0.05226438404704792,0.0,0.008771929824561403,0.9996328050996794,high
binary,0.85,0.3,6,0.956140350877193,0.03070175438596491,0.05226454968912653,0.0043859649122807015,0.013157894736842105,0.999632970741758,high
binary,0.85,0.3,7,0.9429824561403509,0.02631578947368421,0.052263656572642425,0.0043859649122807015,0.013157894736842105,0.999632077625274,high
binary,0.85,0.3,8,0.956140350877193,0.017543859649122806,0.05226453425205191,0.0043859649122807015,0.0043859649122807015,0.9996329553046834,high
binary,0.85,0.3,9,0.9298245614035088,0.02631578947368421,0.05143756612010719,0.0043859649122807015,0.0043859649122807015,0.9988059871727387,high
binary,0.85,0.3,10,0.956140350877193,0.021929824561403508,0.05226453425742783,0.0043859649122807015,0.008771929824561403,0.9996329553100594,high
binary,0.85,0.3,11,0.956140350877193,0.021929824561403508,0.05143756612337291,0.0,0.008771929824561403,0.9988059871760044,high
binary,0.85,0.3,12,0.9385964912280702,0.021929824561403508,0.0514375506862379,0.0,0.0,0.9988059717388694,high
binary,0.85,0.3,13,0.9429824561403509,0.02631578947368421,0.052264534257088546,0.0,0.008771929824561403,0.9996329553097201,high
binary,0.85,0.3,14,0.9605263157894737,0.02631578947368421,0.052264549694498785,0.0043859649122807015,0.013157894736842105,0.9996329707471303,high
binary,0.85,0.3,15,0.9342105263157895,0.02631578947368421,0.05226453406428433,0.0,0.008771929824561403,0.9996329551169159,high
binary,0.85,0.3,16,0.9473684210526315,0.021929824561403508,0.052264289664904484,0.0043859649122807015,0.0043859649122807015,0.999632710717536,high
binary,0.85,0.3,17,0.9649122807017544,0.021929824561403508,0.05226454969449912,0.0,0.013157894736842105,0.9996329707471306,high
binary,0.85,0.3,18,0.9473684210526315,0.03070175438596491,0.05226454969449745,0.0,0.013157894736842105,0.999632970747129,high
binary,0.85,0.3,19,0.9649122807017544,0.013157894736842105,0.05226454969449312,0.0,0.008771929824561403,0.9996329707471246,high
binary,0.85,0.3,20,0.956140350877193,0.03508771929824561,0.052264549694498674,0.0043859649122807015,0.013157894736842105,0.9996329707471302,high
binary,0.85,0.3,21,0.9605263157894737,0.013157894736842105,0.05226453425742961,0.0,0.008771929824561403,0.9996329553100611,high
binary,0.85,0.3,22,0.9517543859649122,0.02631578947368421,0.052258239181678934,0.0043859649122807015,0.013157894736842105,0.9996266602343105,high
binary,0.85,0.3,23,0.9517543859649122,0.02631578947368421,0.05226453425740618,0.0,0.008771929824561403,0.9996329553100377,high
binary,0.85,0.3,24,0.956140350877193,0.03070175438596491,0.05226454968912819,0.0043859649122807015,0.013157894736842105,0.9996329707417597,high
binary,0.85,0.3,25,0.9429824561403509,0.021929824561403508,0.040299903179335295,0.008771929824561403,0.008771929824561403,0.9876683242319668,high
binary,0.85,0.3,26,0.9649122807017544,0.017543859649122806,0.05226454968914651,0.0043859649122807015,0.013157894736842105,0.999632970741778,high
binary,0.85,0.3,27,0.9517543859649122,0.03070175438596491,0.0522645342574275,0.0,0.008771929824561403,0.999632955310059,high
binary,0.85,0.3,28,0.9298245614035088,0.021929824561403508,0.051437550680920485,0.008771929824561403,0.0043859649122807015,0.998805971733552,high
binary,0.85,0.3,29,0.9605263157894737,0.021929824561403508,0.052264549694498896,0.0,0.013157894736842105,0.9996329707471304,high
binary,0.85,0.4,0,0.9517543859649122,0.013157894736842105,0.05226454968795724,0.008771929824561403,0.021929824561403508,0.9996329707405888,high
binary,0.85,0.4,1,0.9692982456140351,0.013157894736842105,0.052264549689145845,0.0043859649122807015,0.021929824561403508,0.9996329707417774,high
binary,0.85,0.4,2,0.9473684210526315,0.021929824561403508,0.015179650617101026,0.008771929824561403,0.013157894736842105,0.9321887704355305,high
binary,0.85,0.4,3,0.9385964912280702,0.021929824561403508,0.052264545479976166,0.013157894736842105,0.013157894736842105,0.9996329665326077,high
binary,0.85,0.4,4,0.9473684210526315,0.017543859649122806,0.04421758821831179,0.008771929824561403,0.017543859649122806,0.9915860092709433,high
binary,0.85,0.4,5,0.9517543859649122,0.021929824561403508,0.044217418370834705,0.008771929824561403,0.021929824561403508,0.9915858394234662,high
binary,0.85,0.4,6,0.9649122807017544,0.021929824561403508,0.05226454968790184,0.008771929824561403,0.021929824561403508,0.9996329707405334,high
binary,0.85,0.4,7,0.956140350877193,0.013157894736842105,0.052263656572495876,0.008771929824561403,0.02631578947368421,0.9996320776251274,high
binary,0.85,0.4,8,0.956140350877193,0.008771929824561403,0.052264534250816896,0.013157894736842105,0.013157894736842105,0.9996329553034484,high
binary,0.85,0.4,9,0.9429824561403509,0.017543859649122806,0.05143756612446404,0.0043859649122807015,0.013157894736842105,0.9988059871770956,high
binary,0.85,0.4,10,0.956140350877193,0.013157894736842105,0.05220312982898445,0.013157894736842105,0.017543859649122806,0.999571550881616,high
binary,0.85,0.4,11,0.956140350877193,0.017543859649122806,0.051437566123186174,0.0043859649122807015,0.017543859649122806,0.9988059871758177,high
binary,0.85,0.4,12,0.9342105263157895,0.017543859649122806,0.056998853741156985,0.008771929824561403,0.0043859649122807015,0.8903695673114745,high
binary,0.85,0.4,13,0.956140350877193,0.013157894736842105,0.052264534258164574,0.0,0.021929824561403508,0.9996329553107961,high
binary,0.85,0.4,14,0.9692982456140351,0.013157894736842105,0.052264545489119185,0.008771929824561403,0.02631578947368421,0.9996329665417507,high
binary,0.85,0.4,15,0.956140350877193,0.017543859649122806,0.05226453425725841,0.0043859649122807015,0.017543859649122806,0.9996329553098899,high
binary,0.85,0.4,16,0.9473684210526315,0.013157894736842105,0.052264285458280435,0.013157894736842105,0.017543859649122806,0.999632706510912,high
binary,0.85,0.4,17,0.9692982456140351,0.013157894736842105,0.05220314526712233,0.0043859649122807015,0.02631578947368421,0.9995715663197539,high
binary,0.85,0.4,18,0.956140350877193,0.021929824561403508,0.052264549693272655,0.0043859649122807015,0.021929824561403508,0.9996329707459042,high
binary,0.85,0.4,19,0.9692982456140351,0.0043859649122807015,0.05226454969326766,0.0043859649122807015,0.017543859649122806,0.9996329707458992,high
binary,0.85,0.4,20,0.9692982456140351,0.021929824561403508,0.0522645496955747,0.0043859649122807015,0.02631578947368421,0.9996329707482062,high
binary,0.85,0.4,21,0.9649122807017544,0.008771929824561403,0.0522645342574477,0.0,0.017543859649122806,0.9996329553100792,high
binary,0.85,0.4,22,0.9649122807017544,0.013157894736842105,0.05225823918275485,0.0043859649122807015,0.02631578947368421,0.9996266602353864,high
binary,0.85,0.4,23,0.9605263157894737,0.013157894736842105,0.05611046574274037,0.008771929824561403,0.021929824561403508,0.8912579553098912,high
binary,0.85,0.4,24,0.9605263157894737,0.017543859649122806,0.04421758821812671,0.013157894736842105,0.02631578947368421,0.9915860092707582,high
binary,0.85,0.4,25,0.9429824561403509,0.017543859649122806,0.03225294170851878,0.013157894736842105,0.017543859649122806,0.9796213627611503,high
binary,0.85,0.4,26,0.9692982456140351,0.008771929824561403,0.052570082265592344,0.008771929824561403,0.021929824561403508,0.9999385033182239,high
binary,0.85,0.4,27,0.9517543859649122,0.017543859649122806,0.044156168357973646,0.013157894736842105,0.021929824561403508,0.9915245894106052,high
binary,0.85,0.4,28,0.9385964912280702,0.008771929824561403,0.0433905892099673,0.017543859649122806,0.017543859649122806,0.9907590102625988,high
binary,0.85,0.4,29,0.9649122807017544,0.021929824561403508,0.05226454969449845,0.0,0.017543859649122806,0.99963297074713,high
binary,0.85,0.45,0,0.9517543859649122,0.0043859649122807015,0.05221220357920464,0.017543859649122806,0.03070175438596491,0.9995806246318362,high
binary,0.85,0.45,1,0.9736842105263158,0.0,0.0522122035803948,0.013157894736842105,0.03508771929824561,0.9995806246330263,high
binary,0.85,0.45,2,0.9649122807017544,0.0043859649122807015,0.015179558369148194,0.008771929824561403,0.03070175438596491,0.9321888626834833,high
binary,0.85,0.45,3,0.9473684210526315,0.008771929824561403,0.05226463772763912,0.017543859649122806,0.02631578947368421,0.9996330587802706,high
binary,0.85,0.45,4,0.9473684210526315,0.0043859649122807015,0.04416514986132458,0.021929824561403508,0.03070175438596491,0.9915335709139561,high
binary,0.85,0.45,5,0.956140350877193,0.008771929824561403,0.04421741622236497,0.021929824561403508,0.03508771929824561,0.9915858372749965,high
binary,0.85,0.45,6,0.9780701754385965,0.0043859649122807015,0.052264397343336766,0.013157894736842105,0.039473684210526314,0.9996328183959683,high
binary,0.85,0.45,7,0.9605263157894737,0.0043859649122807015,0.05226365657220944,0.017543859649122806,0.03508771929824561,0.999632077624841,high
binary,0.85,0.45,8,0.9649122807017544,0.0,0.05226462649876684,0.013157894736842105,0.02631578947368421,0.9996330475513984,high
binary,0.85,0.45,9,0.9473684210526315,0.008771929824561403,0.05143741377989741,0.008771929824561403,0.02631578947368421,0.9988058348325289,high
binary,0.85,0.45,10,0.9517543859649122,0.008771929824561403,0.052202885236179886,0.021929824561403508,0.02631578947368421,0.9995713062888114,high
binary,0.85,0.45,11,0.956140350877193,0.008771929824561403,0.05143732153038205,0.017543859649122806,0.02631578947368421,0.9988057425830136,high
binary,0.85,0.45,12,0.9517543859649122,0.0043859649122807015,0.05699900608567432,0.013157894736842105,0.021929824561403508,0.8903694149669572,high
binary,0.85,0.45,13,0.9649122807017544,0.0043859649122807015,0.05226453425816646,0.0,0.03070175438596491,0.999632955310798,high
binary,0.85,0.45,14,0.9649122807017544,0.0043859649122807015,0.052264545176459065,0.021929824561403508,0.03508771929824561,0.9996329662290906,high
binary,0.85,0.45,15,0.9517543859649122,0.008771929824561403,0.05226453425687405,0.013157894736842105,0.02631578947368421,0.9996329553095056,high
binary,0.85,0.45,16,0.9429824561403509,0.008771929824561403,0.052264377706122245,0.021929824561403508,0.02631578947368421,0.9996327987587538,high
binary,0.85,0.45,17,0.9780701754385965,0.0043859649122807015,0.052203145267123996,0.0043859649122807015,0.03508771929824561,0.9995715663197555,high
binary,0.85,0.45,18,0.9605263157894737,0.008771929824561403,0.05183295134818211,0.013157894736842105,0.03508771929824561,0.9992013724008136,high
binary,0.85,0.45,19,0.9649122807017544,0.0,0.05183285910022706,0.013157894736842105,0.02631578947368421,0.9992012801528586,high
binary,0.85,0.45,20,0.9780701754385965,0.008771929824561403,0.05226439735100852,0.008771929824561403,0.039473684210526314,0.99963281840364,high
binary,0.85,0.45,21,0.9692982456140351,0.0,0.052264626505110545,0.0043859649122807015,0.03070175438596491,0.9996330475577421,high
binary,0.85,0.45,22,0.9692982456140351,0.0,0.05067384609186554,0.013157894736842105,0.039473684210526314,0.9980422671444971,high
binary,0.85,0.45,23,0.9605263157894737,0.0043859649122807015,0.05611061808759654,0.017543859649122806,0.03070175438596491,0.891257802965035,high
binary,0.85,0.45,24,0.9517543859649122,0.008771929824561403,0.04420724991676683,0.021929824561403508,0.043859649122807015,0.9915756709693984,high
binary,0.85,0.45,25,0.956140350877193,0.0043859649122807015,0.03225303395647139,0.013157894736842105,0.03508771929824561,0.9796214550091029,high
binary,0.85,0.45,26,0.9736842105263158,0.0,0.05251798074935765,0.013157894736842105,0.03508771929824561,0.9998864018019892,high
binary,0.85,0.45,27,0.9605263157894737,0.008771929824561403,0.04415616835797542,0.013157894736842105,0.03070175438596491,0.991524589410607,high
binary,0.85,0.45,28,0.9385964912280702,0.0043859649122807015,0.04339068145762881,0.021929824561403508,0.02631578947368421,0.9907591025102603,high
binary,0.85,0.45,29,0.9736842105263158,0.008771929824561403,0.052264641630117126,0.0043859649122807015,0.03508771929824561,0.9996330626827487,high
binary,0.85,0.5,0,0.8464912280701754,0.0,0.0038463068775563825,0.14035087719298245,0.039473684210526314,0.9435221141750751,high
binary,0.85,0.5,1,0.8640350877192983,0.0,0.011950305720742072,0.12280701754385964,0.039473684210526314,0.9593187267733736,high
binary,0.85,0.5,2,0.868421052631579,0.0,0.032581891535451435,0.11403508771929824,0.03508771929824561,0.9147865295171801,high
binary,0.85,0.5,3,0.8596491228070176,0.0,0.024140805118478714,0.12280701754385964,0.03508771929824561,0.9715092261711102,high
binary,0.85,0.5,4,0.8333333333333334,0.0,0.21039689447705323,0.14912280701754385,0.03508771929824561,0.7369715265755783,high
binary,0.85,0.5,5,0.8508771929824561,0.0,0.037404497785973434,0.14035087719298245,0.043859649122807015,0.9099639232666581,high
binary,0.85,0.5,6,0.8596491228070176,0.0,0.01585641759752754,0.13596491228070176,0.04824561403508772,0.931512003455104,high
binary,0.85,0.5,7,0.8728070175438597,0.0,0.002878806746568263,0.11842105263157894,0.043859649122807015,0.9502472277991998,high
binary,0.85,0.5,8,0.8508771929824561,0.0,0.20385763642755828,0.12719298245614036,0.03070175438596491,0.7435107846250733,high
binary,0.85,0.5,9,0.8289473684210527,0.0,0.12495577143662284,0.15350877192982457,0.03508771929824561,0.8224126496160087,high
binary,0.85,0.5,10,0.8508771929824561,0.0,0.1409704954830362,0.13157894736842105,0.03508771929824561,0.8063979255695953,high
binary,0.85,0.5,11,0.8991228070175439,0.0,0.03210287457738603,0.08333333333333333,0.03508771929824561,0.9794712956300176,high
binary,0.85,0.5,12,0.8289473684210527,0.0,0.25253134326183957,0.14912280701754385,0.03070175438596491,0.694837077790792,high
binary,0.85,0.5,13,0.8333333333333334,0.0,0.04494586043915205,0.14473684210526316,0.03508771929824561,0.9923142814917836,high
binary,0.85,0.5,14,0.8728070175438597,0.0,0.042778015460543384,0.11842105263157894,0.043859649122807015,0.9901464365131749,high
binary,0.85,0.5,15,0.8377192982456141,0.0,0.1623793361575847,0.14035087719298245,0.03508771929824561,0.7849890848950468,high
binary,0.85,0.5,16,0.8464912280701754,0.0,0.052530844205132765,0.13596491228070176,0.03508771929824561,0.9998992652577643,high
binary,0.85,0.5,17,0.8640350877192983,0.0,0.02571505524452211,0.12280701754385964,0.039473684210526314,0.9730834762971536,high
binary,0.85,0.5,18,0.8333333333333334,0.0,0.15981218425210886,0.15789473684210525,0.043859649122807015,0.7875562368005227,high
binary,0.85,0.5,19,0.8596491228070176,0.0,0.11354508865053448,0.11842105263157894,0.03070175438596491,0.833823332402097,high
binary,0.85,0.5,20,0.9166666666666666,0.0,0.056726484760933005,0.07894736842105263,0.04824561403508772,0.8906419362916985,high
binary,0.85,0.5,21,0.8728070175438597,0.0,0.00019266945453322304,0.10526315789473684,0.03070175438596491,0.9475610905071647,high
binary,0.85,0.5,22,0.881578947368421,0.0,0.0438218334858248,0.10526315789473684,0.039473684210526314,0.9911902545384563,high
binary,0.85,0.5,23,0.8640350877192983,0.0,0.07796059333441474,0.12280701754385964,0.039473684210526314,0.8694078277182168,high
binary,0.85,0.5,24,0.8771929824561403,0.0,0.013123944758382411,0.12280701754385964,0.05263157894736842,0.9342444762942491,high
binary,0.85,0.5,25,0.8728070175438597,0.0,0.1888223690222468,0.11403508771929824,0.039473684210526314,0.7585460520303847,high
binary,0.85,0.5,26,0.868421052631579,0.0,0.041165793361794156,0.12280701754385964,0.043859649122807015,0.9885342144144257,high
binary,0.85,0.5,27,0.868421052631579,0.0,0.17896502927039803,0.11842105263157894,0.039473684210526314,0.7684033917822335,high
binary,0.85,0.5,28,0.8026315789473685,0.0,0.020732689961926898,0.17982456140350878,0.03508771929824561,0.9681011110145584,high
binary,0.85,0.5,29,0.8859649122807017,0.0,0.06475217472673123,0.10526315789473684,0.043859649122807015,0.8826162463259003,high
binary,0.85,0.55,0,0.8464912280701754,0.0,0.0038463068775563825,0.14035087719298245,0.039473684210526314,0.9435221141750751,high
binary,0.85,0.55,1,0.8640350877192983,0.0,0.011950305720742072,0.12280701754385964,0.039473684210526314,0.9593187267733736,high
binary,0.85,0.55,2,0.868421052631579,0.0,0.032581891535451435,0.11403508771929824,0.03508771929824561,0.9147865295171801,high
binary,0.85,0.55,3,0.8596491228070176,0.0,0.024140805118478714,0.12280701754385964,0.03508771929824561,0.9715092261711102,high
binary,0.85,0.55,4,0.8333333333333334,0.0,0.21039689447705323,0.14912280701754385,0.03508771929824561,0.7369715265755783,high
binary,0.85,0.55,5,0.8464912280701754,0.0,0.037404497977785556,0.14473684210526316,0.043859649122807015,0.909963923074846,high
binary,0.85,0.55,6,0.8596491228070176,0.0,0.01585641759752754,0.13596491228070176,0.04824561403508772,0.931512003455104,high
binary,0.85,0.55,7,0.8728070175438597,0.0,0.002878806746568263,0.11842105263157894,0.043859649122807015,0.9502472277991998,high
binary,0.85,0.55,8,0.8508771929824561,0.0,0.20385763642755828,0.12719298245614036,0.03070175438596491,0.7435107846250733,high
binary,0.85,0.55,9,0.8289473684210527,0.0,0.12495577143662284,0.15350877192982457,0.03508771929824561,0.8224126496160087,high
binary,0.85,0.55,10,0.8464912280701754,0.0,0.14097049567484843,0.13596491228070176,0.03508771929824561,0.8063979253777831,high
binary,0.85,0.55,11,0.8991228070175439,0.0,0.03210287457738603,0.08333333333333333,0.03508771929824561,0.9794712956300176,high
binary,0.85,0.55,12,0.8289473684210527,0.0,0.25253134326183957,0.14912280701754385,0.03070175438596491,0.694837077790792,high
binary,0.85,0.55,13,0.8333333333333334,0.0,0.04494586043915205,0.14912280701754385,0.03508771929824561,0.9923142814917836,high
binary,0.85,0.55,14,0.8728070175438597,0.0,0.042778015460543384,0.11842105263157894,0.043859649122807015,0.9901464365131749,high
